ID,착과량(int),수고(m),수관폭1(min),수관폭2(max),수관폭평균,2022-09-01 새순,2022-09-02 새순,2022-09-03 새순,2022-09-04 새순,2022-09-05 새순,2022-09-06 새순,2022-09-07 새순,2022-09-08 새순,2022-09-09 새순,2022-09-10 새순,2022-09-11 새순,2022-09-12 새순,2022-09-13 새순,2022-09-14 새순,2022-09-15 새순,2022-09-16 새순,2022-09-17 새순,2022-09-18 새순,2022-09-19 새순,2022-09-20 새순,2022-09-21 새순,2022-09-22 새순,2022-09-23 새순,2022-09-24 새순,2022-09-25 새순,2022-09-26 새순,2022-09-27 새순,2022-09-28 새순,2022-09-29 새순,2022-09-30 새순,2022-10-01 새순,2022-10-02 새순,2022-10-03 새순,2022-10-04 새순,2022-10-05 새순,2022-10-06 새순,2022-10-07 새순,2022-10-08 새순,2022-10-09 새순,2022-10-10 새순,2022-10-11 새순,2022-10-12 새순,2022-10-13 새순,2022-10-14 새순,2022-10-15 새순,2022-10-16 새순,2022-10-17 새순,2022-10-18 새순,2022-10-19 새순,2022-10-20 새순,2022-10-21 새순,2022-10-22 새순,2022-10-23 새순,2022-10-24 새순,2022-10-25 새순,2022-10-26 새순,2022-10-27 새순,2022-10-28 새순,2022-10-29 새순,2022-10-30 새순,2022-10-31 새순,2022-11-01 새순,2022-11-02 새순,2022-11-03 새순,2022-11-04 새순,2022-11-05 새순,2022-11-06 새순,2022-11-07 새순,2022-11-08 새순,2022-11-09 새순,2022-11-10 새순,2022-11-11 새순,2022-11-12 새순,2022-11-13 새순,2022-11-14 새순,2022-11-15 새순,2022-11-16 새순,2022-11-17 새순,2022-11-18 새순,2022-11-19 새순,2022-11-20 새순,2022-11-21 새순,2022-11-22 새순,2022-11-23 새순,2022-11-24 새순,2022-11-25 새순,2022-11-26 새순,2022-11-27 새순,2022-11-28 새순,2022-09-01 엽록소,2022-09-02 엽록소,2022-09-03 엽록소,2022-09-04 엽록소,2022-09-05 엽록소,2022-09-06 엽록소,2022-09-07 엽록소,2022-09-08 엽록소,2022-09-09 엽록소,2022-09-10 엽록소,2022-09-11 엽록소,2022-09-12 엽록소,2022-09-13 엽록소,2022-09-14 엽록소,2022-09-15 엽록소,2022-09-16 엽록소,2022-09-17 엽록소,2022-09-18 엽록소,2022-09-19 엽록소,2022-09-20 엽록소,2022-09-21 엽록소,2022-09-22 엽록소,2022-09-23 엽록소,2022-09-24 엽록소,2022-09-25 엽록소,2022-09-26 엽록소,2022-09-27 엽록소,2022-09-28 엽록소,2022-09-29 엽록소,2022-09-30 엽록소,2022-10-01 엽록소,2022-10-02 엽록소,2022-10-03 엽록소,2022-10-04 엽록소,2022-10-05 엽록소,2022-10-06 엽록소,2022-10-07 엽록소,2022-10-08 엽록소,2022-10-09 엽록소,2022-10-10 엽록소,2022-10-11 엽록소,2022-10-12 엽록소,2022-10-13 엽록소,2022-10-14 엽록소,2022-10-15 엽록소,2022-10-16 엽록소,2022-10-17 엽록소,2022-10-18 엽록소,2022-10-19 엽록소,2022-10-20 엽록소,2022-10-21 엽록소,2022-10-22 엽록소,2022-10-23 엽록소,2022-10-24 엽록소,2022-10-25 엽록소,2022-10-26 엽록소,2022-10-27 엽록소,2022-10-28 엽록소,2022-10-29 엽록소,2022-10-30 엽록소,2022-10-31 엽록소,2022-11-01 엽록소,2022-11-02 엽록소,2022-11-03 엽록소,2022-11-04 엽록소,2022-11-05 엽록소,2022-11-06 엽록소,2022-11-07 엽록소,2022-11-08 엽록소,2022-11-09 엽록소,2022-11-10 엽록소,2022-11-11 엽록소,2022-11-12 엽록소,2022-11-13 엽록소,2022-11-14 엽록소,2022-11-15 엽록소,2022-11-16 엽록소,2022-11-17 엽록소,2022-11-18 엽록소,2022-11-19 엽록소,2022-11-20 엽록소,2022-11-21 엽록소,2022-11-22 엽록소,2022-11-23 엽록소,2022-11-24 엽록소,2022-11-25 엽록소,2022-11-26 엽록소,2022-11-27 엽록소,2022-11-28 엽록소
TRAIN_1374,112,210.0,306.0,307.0,306.5,4.8,4.8,4.7,4.7,4.6,4.6,4.5,4.5,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.1,4.0,4.0,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.1,3.0,3.0,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.0,1.0,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.0,0.0,75.39226301731723,75.33321025640626,75.29071817488793,75.17376262461768,75.08916950011479,75.08260974437904,74.99754152713307,74.81762416364656,74.64429240997251,74.50839620387696,74.35470364400989,74.25266111062274,74.17802418225841,74.08223400617237,73.90215498167031,73.74841506248563,73.73076522203112,73.6623918183665,73.50298964936599,73.40197107924239,73.29886883288746,73.18124911264228,73.11326288021634,72.93546793507502,72.84955305338937,72.68257387630909,72.50609042330784,72.3581964053447,72.20778830928153,72.12246325558968,72.01800149550013,71.89979924624281,71.80125407260576,71.63192738388041,71.54866843094713,71.46973918610578,71.41507168370943,71.34494169693326,71.21076889777544,71.07552253937685,70.87968807629647,70.80008890462258,70.78039679655542,70.76598399727041,70.72307739487512,70.72096634266447,70.6623515727713,70.59930953995077,70.46241198413783,70.44755557361897,70.44132663427543,70.38586908077247,70.35727080725844,70.27744237495065,70.24476550453565,70.23493142054272,70.21527441761758,70.07629996370676,70.06495060098844,69.9424025489438,69.77161924949232,69.57387464396551,69.5462276999621,69.50952833759526,69.32353783986888,69.14639319015569,69.01504007831446,68.83038238035168,68.7144756296615,68.5175994366699,68.39567819438027,68.24953569099401,68.06611805393389,67.89802500232865,67.88607627988208,67.84324451727032,67.76440902466628,67.65017536766359,67.56483626426159,67.53807298499834,67.4983300329739,67.37725181580858,67.22713890609282,67.08340991602577,66.92653827166536,66.76946008654129,66.71540908351842,66.57072325514436,66.45702600325862
TRAIN_0339,762,257.0,312.0,339.0,325.5,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,76.72601808134272,76.72280038155453,76.7035127407629,76.5744784096239,76.55162090644137,76.5159061818598,76.4563921039805,76.37408042914161,76.29924832139085,76.24152507250203,76.11542490255685,76.00189520646794,75.91503997684852,75.8480255696309,75.65130863433511,75.54166810524332,75.4742963790041,75.35838730257767,75.33697877022252,75.31818463882963,75.31230847723913,75.31057729647469,75.27370575609034,75.11015106509744,74.9966616722335,74.96586022026207,74.88368185198031,74.69801511994847,74.69481509648703,74.59847975992365,74.40963601167967,74.27404062575302,74.12622132812699,74.05895208750866,73.91075095458548,73.87079756076938,73.74117103080435,73.6387815552007,73.49607109447119,73.47980018557725,73.3310620281182,73.13521979033698,73.07765059221852,72.97951065037019,72.87967411159919,72.75681403798352,72.56278799545201,72.37082984927285,72.17550624205187,72.03063640796152,71.83792363044181,71.66961010946686,71.4908283139292,71.4380481271544,71.35831487586002,71.35378784693457,71.17295217281706,70.99661254607365,70.821318907353,70.66414928796334,70.61915757682596,70.47591370592606,70.39923851197508,70.3666264810429,70.3517198101719,70.31203698232054,70.13901418500924,70.0517069025285,69.88757686173471,69.75328108483737,69.66731574918612,69.48605678390923,69.4297921189215,69.34335943555574,69.17651688989848,69.1730947368866,69.10799800278932,68.95149992323957,68.7618163051432,68.73281179883887,68.68608199705075,68.4917839253084,68.33272718142315,68.26561055200006,68.07333569249403,67.98517647144112,67.80332946484548,67.74766010336342,67.72099885545421
TRAIN_1266,633,239.0,363.0,396.0,379.5,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.6,0.6,79.78422021117521,79.73588705031749,79.68986326761734,79.60758573619253,79.46176558444647,79.31745558048581,79.24604933616185,79.09138875554359,79.01196866304349,78.9051368106585,78.8968887301855,78.8355748692379,78.7887788737952,78.61287851332659,78.60594656963379,78.40605721038256,78.36612759479704,78.31069959917905,78.21079932543796,78.09422476550594,78.0458441864728,77.98087008365381,77.85087230936507,77.69936362482238,77.57008129428692,77.56008720491452,77.38469420105609,77.2069616805275,77.0138908850109,76.9322564334618,76.77998235225351,76.70153101529604,76.53497511951444,76.45854528394138,76.44331923270693,76.32521589716532,76.22026381635153,76.0469572096863,75.98971176521707,75.91981936951322,75.81729233735369,75.81114607298377,75.70512724837995,75.60379568083799,75.58275112530316,75.43760015058288,75.31394609084848,75.15774597995502,75.13281558063369,74.97648052621143,74.84189361053525,74.69362706110198,74.61336485309089,74.44821962432906,74.43850832673377,74.41931134914387,74.23093350882256,74.04663741084337,74.01129335553829,74.00494906254046,73.99151578952484,73.84269735517454,73.7177060249728,73.54019097049863,73.44045929224481,73.35016892051289,73.26282810482441,73.07659816822799,72.97331587503867,72.95132574672988,72.94819987392789,72.81040611933427,72.63269060734291,72.53101698061947,72.46817683096093,72.44064066825281,72.43792619145736,72.29028142181562,72.14328570581148,72.07171581422342,71.99180816950435,71.98201669159177,71.815266223005,71.68330627942119,71.58619709446735,71.399235064366,71.21012384976041,71.11197679691202,71.08208575574429
TRAIN_0265,585,251.0,313.0,423.0,368.0,3.1,3.1,3.1,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,72.63397468635684,72.61637683706427,72.53808470487473,72.3644908710522,72.3585285619724,72.16577442746735,72.05549311190977,71.92067352038494,71.79639945409939,71.71283283163427,71.51801591789776,71.31938364294253,71.25245418801161,71.23024932387786,71.12581497497264,71.10541080000641,71.05442524871232,71.01029034676823,70.87385372582304,70.74215357529265,70.6841697631149,70.540687279014,70.43517735431529,70.28320424119676,70.1848315819473,70.01782809264003,70.01059332727937,69.94479737617638,69.91832067128591,69.80209592286086,69.60503655696068,69.52945011875403,69.44396986750509,69.25474700892693,69.17372961029002,69.11515028252447,69.0859716623954,69.05654633164825,68.99185930869817,68.97216353749091,68.90600394237752,68.88518912233906,68.6882942022894,68.64472179781664,68.46676541676155,68.45230819577485,68.3458156698566,68.29133745238036,68.19160759253404,68.18461424381664,68.005045533663,67.85273431039934,67.84548564252343,67.74282872099936,67.62294300667011,67.49768155372631,67.35479615103709,67.15886381168679,67.12101114357505,66.9368311121769,66.8049537236089,66.68925678515144,66.64961980207215,66.55884102562968,66.41240635075648,66.26046577224811,66.11640087082863,65.98297841770497,65.88747968068193,65.6998203030351,65.61985713699589,65.50990646497361,65.49743426593216,65.3726250481487,65.18134814194696,65.08619824573934,65.07160017200852,65.0313010955714,64.94449238229156,64.8727065904131,64.67825504907314,64.57713650814026,64.40893686636817,64.21286900787207,64.08488082813732,64.02192387127516,63.97651930541975,63.960886816354346,63.94782183616233
TRAIN_0376,181,219.0,341.0,401.0,371.0,4.7,4.7,4.7,4.6,4.6,4.5,4.5,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.0,4.0,3.9,3.9,3.9,3.8,3.7,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.3,3.3,3.3,3.2,3.1,3.1,3.1,3.0,3.0,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.0,1.0,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.0,0.0,0.0,75.23899231663977,75.22304947416637,75.0970508935271,75.07818610438636,74.92117614598257,74.82104714657864,74.65529972060123,74.47975541584033,74.41164032383547,74.25482675410453,74.18851269577219,74.00145697390585,73.9164945933063,73.74766689338078,73.73782649732715,73.6668199185537,73.46962829008692,73.39024042867388,73.19752977696136,73.16566134632839,72.98377706639488,72.97343984953615,72.81844736718436,72.68943612585805,72.60073167327864,72.52706907143357,72.5222089723341,72.35851317909558,72.34148070746694,72.14953467917401,72.08578230353226,71.90061686750597,71.7234909374329,71.54333219578925,71.42521731364721,71.36203719271336,71.2546127474606,71.23034561167516,71.13570790082609,70.93907603869528,70.8670490865908,70.85809858046674,70.81296344318167,70.62322995141545,70.54279176137328,70.51396213720962,70.4437351914771,70.26720548652084,70.22659069800224,70.11253616361776,70.10402532201685,70.04323299308125,70.0217197129735,69.84713873023182,69.80661893667775,69.65346478398043,69.61884054992188,69.42750997810089,69.27295022048055,69.26460946795518,69.11686112053415,68.94478657809775,68.88004564470582,68.79645532885547,68.73232054538745,68.62426103045595,68.44463052417126,68.32034195069929,68.26249516191136,68.13807942191741,67.97399442577178,67.94751337770427,67.7606760941023,67.73096713308726,67.67423889132755,67.66202716973585,67.6426324044286,67.49766869384534,67.34011658458019,67.17268637862672,67.05638434037631,66.89745365697219,66.8287526738786,66.72696761995945,66.53983567546118,66.53071424800173,66.34008412065049,66.19905323248668,66.13669116260557
TRAIN_0964,764,257.0,328.0,347.0,337.5,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,76.24046708700068,76.07226944355838,75.88696679497029,75.81420363610306,75.68832107853946,75.5152426831324,75.3499706989865,75.18438632339951,75.10510645121451,74.91825471841146,74.72407508144575,74.66427101288753,74.50284651501963,74.40111153702367,74.39889226998065,74.22507563275161,74.1674977004803,74.10828178037801,73.99296951809843,73.8382575282477,73.79681185959362,73.63540354097334,73.51795803826887,73.44534105480915,73.38304259766763,73.37277607197781,73.21832688531862,73.21189000928892,73.08520633171983,73.01384477601016,72.91158775774763,72.71333782820304,72.54325749926268,72.42402175028475,72.26365927652665,72.16952217207631,72.09577138492435,72.08727813116677,72.00551325702038,71.86130271519282,71.7107094116245,71.5977693486661,71.56263315726024,71.42677568655604,71.31901824772252,71.21236304754053,71.09851821089103,71.00042824956111,70.8827238612604,70.79677521105391,70.63318122502828,70.50547289959972,70.46676189472703,70.41100387746113,70.40220014375295,70.27364625918922,70.26075274779457,70.22791706703069,70.17701036532974,70.09491548177266,70.0055828852148,69.84258189965561,69.65581768748059,69.63314697250676,69.45985816401826,69.30965995183591,69.11102757086043,69.07943865241167,68.90038072670012,68.70845832249849,68.61443630617951,68.51492059324217,68.3151352292816,68.25640930762067,68.11636349525408,67.96980294736898,67.78788018291826,67.59159600710896,67.52813113330511,67.33547528799805,67.17892668779714,67.13100258476125,67.10240419592262,66.9201212918886,66.7999493227412,66.79466348654594,66.7587077481034,66.6556331386075,66.52658937192766
TRAIN_0439,798,251.0,336.0,374.0,355.0,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,83.66976147148725,83.54448216291443,83.42509919408006,83.36340631871931,83.19775952590692,83.1201579147851,82.95439052854795,82.86973592657542,82.69974313753902,82.52877929176783,82.42593292867137,82.2669317473136,82.23863793184604,82.08352221034315,82.00595189658925,81.8378836113509,81.7892435572099,81.63903636003477,81.4936582141401,81.37654109404477,81.32014235906694,81.2670250378222,81.08385797478581,80.92294209629561,80.88121230675985,80.86120508070154,80.74401830074206,80.60125343857638,80.49241339979648,80.40475308919156,80.3963050495583,80.26602042699359,80.26069880851857,80.106771119121,79.98699140401777,79.8090378278691,79.6558565487193,79.63453010026272,79.54772060491152,79.38956333953203,79.19972010967304,79.00587369680557,78.82851327746835,78.80733893121997,78.78851394370083,78.60317330183204,78.5404392757316,78.53342995934528,78.33994541462489,78.15221690036874,77.98554120670123,77.78789080338906,77.698143207017,77.50532327880843,77.34604061394015,77.32458608590396,77.3076660585426,77.19955818171604,77.03900006550334,77.02460510690523,76.84284495415507,76.80505429023148,76.71095433521812,76.61975249645396,76.47564633067121,76.28657676188637,76.18918675424939,76.14922200956102,76.00718172071579,75.95096243625946,75.9406228138584,75.87175032927405,75.81580595131165,75.70970735273175,75.64160868105034,75.50596361125287,75.39904345407909,75.27073366862169,75.22480316883183,75.04479496425061,75.04076593560939,74.9799404157307,74.93024431244015,74.88661529625486,74.84585171648405,74.70635345324182,74.62799238692998,74.55534308336199,74.54361648255615
TRAIN_0271,689,230.0,260.0,348.0,304.0,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,82.82031620451538,82.76367830414465,82.56907142865143,82.52903459941729,82.44203551514359,82.34743770634161,82.25990585757319,82.25623028929176,82.13352789521363,82.06884519466432,81.93404930544773,81.74962728560946,81.72926820642647,81.6655983375459,81.47612335373495,81.33468440947412,81.30251350310499,81.1787742945217,81.0577273548787,80.95302186484274,80.79586636698457,80.68018078726324,80.6661253300984,80.48608631919889,80.46867872109627,80.29105892075343,80.15251034432734,80.05114478381579,79.96598761203644,79.89762564089655,79.82349260488976,79.73776792926968,79.67390406696576,79.59667297032208,79.55334680477986,79.5218169745907,79.35918853816594,79.3364484569805,79.31307168500592,79.28999003637405,79.2062462679998,79.18370505092679,79.18079917634098,79.00336005553667,78.97074446527698,78.87897870801909,78.75483826113823,78.63153469192157,78.53437026959865,78.42799635153085,78.28796026295622,78.25208653074823,78.20598497889151,78.11958177955049,78.01461333093556,77.94477348790454,77.7449738430686,77.69179680019562,77.54195171045974,77.35026509539463,77.3307983442994,77.2091461727884,77.2015882702952,77.17135607910129,77.0691094715012,76.87392397673331,76.85193788591852,76.74655010690522,76.57461663153198,76.42223605350766,76.23297621054361,76.18200887056122,76.11380003433584,75.95142599011707,75.77566033323737,75.70362108331028,75.63611423876966,75.46615502944815,75.4576085229663,75.40477337540923,75.35220129847234,75.29383488250775,75.10332715005953,75.04098167562263,74.92358720405808,74.86041093330392,74.66339983057186,74.62671796787303,74.57176910507259
TRAIN_0244,541,231.0,368.0,372.0,370.0,3.1,3.1,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.5,0.0,77.91107918670174,77.88405938101242,77.72134896784165,77.67947635109013,77.5932958036057,77.52222627032647,77.46982101259931,77.43530403440337,77.42347412456044,77.30137171329244,77.15774977401794,76.99491096610986,76.82589915867878,76.70772421414732,76.55152948985612,76.39793169430749,76.22573631863911,76.06023707200048,76.0485273141487,75.93592759547111,75.7421262414527,75.72671666585146,75.67148558799914,75.58947622547758,75.53788309325104,75.51301531316659,75.34807381188283,75.26395689154869,75.25750530778849,75.22515411505597,75.12228640338833,75.09759103905574,74.9979069267997,74.88535057209675,74.8398946242765,74.76944606634137,74.67401258498387,74.50590044806809,74.31849714960045,74.2403806125218,74.19831366490192,74.04601833456682,73.93623418621226,73.87899417317934,73.72788836854986,73.6414390072944,73.57194841107054,73.53290977534361,73.34472412996499,73.26309370165441,73.23226320331942,73.0589746701695,72.93991168338181,72.90234713873205,72.77742677688597,72.64054641110675,72.58823056405282,72.46088174970846,72.34355987980997,72.16821878936425,72.01834891279984,71.86101312122946,71.71552722946996,71.71074618912606,71.56397377603142,71.42187690373866,71.25376893599919,71.15344320279205,70.97816083991349,70.93143244591118,70.83108452604357,70.7325629483909,70.63750514195372,70.4435013950195,70.40523563949088,70.39421612661039,70.34893346063842,70.28761848488188,70.18658182936036,70.10958892582127,69.93493717228125,69.75613882826063,69.73143356476047,69.68223501324874,69.64807355622395,69.48481335168218,69.39929698588945,69.27721821369813,69.18404084119882
TRAIN_0759,562,215.0,368.0,375.0,371.5,3.1,3.1,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.6,0.6,0.6,69.08773742245926,69.08041543978841,69.0060072858928,68.85663919594361,68.77206397805062,68.60791585992088,68.47691300973396,68.30565769060141,68.17470665391734,68.11050868447596,67.98556839909557,67.80535240297944,67.70072122223692,67.54435843368586,67.35080342224393,67.33935666146668,67.3316901890104,67.27632953185031,67.14806742633938,66.99031876244743,66.80220145176177,66.6563580170189,66.60462010722769,66.46302958125611,66.3256174082436,66.1300148903034,66.08499625616686,65.95141493405978,65.78590318074959,65.70692329822145,65.64289670298939,65.61366938589023,65.61258789470425,65.57857315550326,65.48061075792965,65.35364838247962,65.17536487462291,65.10782467033876,64.9347335491876,64.91735121299043,64.78713755522611,64.78086908489833,64.62981284773711,64.59620348008285,64.50671392862101,64.3146681717564,64.21487026955448,64.16571498180701,64.15980357549971,64.1556811917078,64.01996660711451,64.00495196804819,63.91469891621156,63.79705348277942,63.7968614266696,63.62196159753074,63.47179201732233,63.43094730420363,63.305892489314886,63.19384693457447,63.17440904158993,63.03872532282663,62.88160545555782,62.68920920005216,62.52224899342232,62.38842864406243,62.305442339205904,62.16655231789152,61.98554923590552,61.8898256797924,61.878761788053374,61.83763633513287,61.79663108792403,61.70175121861392,61.59243176708669,61.58848319359812,61.49363601212129,61.3510371102414,61.253472695614704,61.22798061499319,61.09103209927067,61.07524530841116,60.93004949042037,60.75280606439126,60.65725752694245,60.592488897627646,60.49491780108296,60.35446597705895,60.172613574731
